Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Croydon,6 Powell St,3,h,928000,S,Philip,29/07/2017,23,3136,3,1,1,981,,,Maroondah,-37.784,145.303,Eastern Metropolitan,11925
Croydon Hills,24 County Tce,4,h,1020000,S,Jellis,29/07/2017,23,3136,4,2,1,560,253,,Maroondah,-37.778,145.269,Eastern Metropolitan,1705
Dandenong North,1/30 Boyd St,4,u,617000,S,C21,29/07/2017,24.7,3175,4,3,1,279,,2008,Greater Dandenong,-37.968,145.217,South-Eastern Metropolitan,8322
Doncaster,10 Wilsons Rd,3,h,1420000,VB,Barry,29/07/2017,12.4,3108,3,1,1,721,130,1965,Manningham,-37.792,145.12,Eastern Metropolitan,9028
Doncaster East,54 Devon Dr,3,h,1120000,S,Barry,29/07/2017,14.3,3109,3,1,1,725,,,Manningham,-37.795,145.156,Eastern Metropolitan,10999
Doncaster East,27 Gaudion Rd,6,h,1655000,S,Barry,29/07/2017,14.3,3109,6,3,1,692,,,Manningham,-37.775,145.151,Eastern Metropolitan,10999
Doncaster East,39A George St,3,t,970000,S,Ray,29/07/2017,14.3,3109,3,2,1,283,,,Manningham,-37.782,145.158,Eastern Metropolitan,10999
Doncaster East,10 Heysen Gr,4,h,1225000,S,Philip,29/07/2017,14.3,3109,4,2,1,511,,1988,Manningham,-37.777,145.172,Eastern Metropolitan,10999
Doncaster East,14 Morello Cir,3,t,1120000,PI,Barry,29/07/2017,14.3,3109,3,2,1,253,253,,Manningham,-37.763,145.171,Eastern Metropolitan,10999
Doncaster East,21 Runnymede St,3,h,1460000,SP,Biggin,29/07/2017,14.3,3109,3,1,1,660,117,1965,Manningham,-37.779,145.158,Eastern Metropolitan,10999
Doreen,2 Hughes Rd,4,h,500000,PI,LITTLE,29/07/2017,25.9,3754,4,2,1,550,,,Whittlesea,-37.583,145.122,Northern Victoria,7254
Doreen,13 Sandover St,4,h,531000,S,Barry,29/07/2017,25.9,3754,4,2,1,411,,,Whittlesea,-37.604,145.11,Northern Victoria,7254
Doveton,35 Fugosia St,3,h,508000,S,C21,29/07/2017,28.8,3177,3,1,1,680,,,Casey,-37.996,145.241,South-Eastern Metropolitan,3533
Doveton,49 Kanooka Gr,3,h,450000,SP,Stockdale,29/07/2017,28.8,3177,3,1,1,585,85,1960,Casey,-37.996,145.236,South-Eastern Metropolitan,3533
Eaglemont,18 Carlsberg Rd,4,h,3300000,S,Miles,29/07/2017,8.9,3084,4,2,1,1783,,,Banyule,-37.765,145.066,Eastern Metropolitan,1651
Edithvale,17 Tudor Ct,4,u,700000,VB,Buxton,29/07/2017,27,3196,4,2,1,320,,,Kingston,-38.032,145.118,South-Eastern Metropolitan,2546
Elsternwick,3/14 Sinclair St,2,u,834500,S,Biggin,29/07/2017,7.2,3185,2,1,1,538,92,2005,Glen Eira,-37.883,145.001,Southern Metropolitan,4898
Eltham North,45 Acheron Cr,4,h,850000,PI,Buckingham,29/07/2017,18,3095,4,2,1,688,,,Nillumbik,-37.703,145.133,Eastern Metropolitan,2346
Eltham North,15 Highpoint Cr,4,h,920000,S,Buckingham,29/07/2017,18,3095,4,3,1,1503,209,1980,Nillumbik,-37.707,145.141,Eastern Metropolitan,2346
Eltham North,20 Ramptons Rd,5,h,850000,S,Barry,29/07/2017,18,3095,5,2,1,813,,,Nillumbik,-37.707,145.132,Eastern Metropolitan,2346
Elwood,3/28 Avoca Av,2,u,930000,S,Chisholm,29/07/2017,7.2,3184,2,1,1,837,80,1930,Port Phillip,-37.873,144.986,Southern Metropolitan,8989
Elwood,1/121 Brighton Rd,2,u,720000,S,Chisholm,29/07/2017,7.2,3184,2,1,1,797,90,1920,Port Phillip,-37.874,144.991,Southern Metropolitan,8989
Elwood,4/19 Ruskin St,3,t,1035000,S,Chisholm,29/07/2017,7.2,3184,3,2,1,0,111,2010,Port Phillip,-37.875,144.982,Southern Metropolitan,8989
Elwood,34 Selwyn Av,3,h,1820000,S,Chisholm,29/07/2017,7.2,3184,3,2,1,144,,,Port Phillip,-37.886,144.983,Southern Metropolitan,8989
Elwood,4/505 St Kilda St,2,t,710000,S,McGrath,29/07/2017,7.2,3184,2,1,1,0,,1980,Port Phillip,-37.885,144.992,Southern Metropolitan,8989
Elwood,3/521 St Kilda St,2,u,715000,S,Chisholm,29/07/2017,7.2,3184,2,1,1,795,80,2005,Port Phillip,-37.884,144.992,Southern Metropolitan,8989
Emerald,35 Kings Rd,2,h,655000,S,Kaye,29/07/2017,36.9,3782,2,1,1,1000,81.79,1980,Cardinia,-37.931,145.445,Eastern Victoria,2259
Endeavour Hills,44 Denton Dr,3,h,630000,SP,O'Brien,29/07/2017,28.5,3802,3,2,1,581,128,1985,Casey,-37.984,145.272,South-Eastern Metropolitan,8443
Endeavour Hills,3 Dunster Ct,5,h,1015000,SP,Del,29/07/2017,28.5,3802,5,2,1,836,,1992,Casey,-37.989,145.27,South-Eastern Metropolitan,8443
Endeavour Hills,9 Knight Ct,3,h,676000,SP,O'Brien,29/07/2017,28.5,3802,3,2,1,810,114,1980,Casey,-37.988,145.26,South-Eastern Metropolitan,8443
Endeavour Hills,13 Merton Ct,3,h,580000,S,Nicholls,29/07/2017,28.5,3802,3,1,1,665,,,Casey,-37.968,145.252,South-Eastern Metropolitan,8443
Epping,19 Lotus Ct,4,h,658000,PI,hockingstuart,29/07/2017,19.6,3076,4,2,1,571,200,1997,Whittlesea,-37.638,145.035,Northern Metropolitan,10926
Epping,13 Manley St,3,h,500000,S,Darren,29/07/2017,19.6,3076,3,2,1,321,130,2011,Whittlesea,-37.632,145.031,Northern Metropolitan,10926
Epping,8 Shields St,3,h,560000,S,HAR,29/07/2017,19.6,3076,3,2,1,390,147,2007,Whittlesea,-37.629,145.01,Northern Metropolitan,10926
Epping,2/33 Wedge St,2,u,503000,S,Love,29/07/2017,19.6,3076,2,2,1,214,115,2000,Whittlesea,-37.652,145.028,Northern Metropolitan,10926
Essendon,6/23 Daisy St,2,u,468000,S,Nelson,29/07/2017,7.5,3040,2,1,1,0,,,Moonee Valley,-37.755,144.911,Western Metropolitan,9264
Essendon,129 Deakin St,3,t,1002000,S,Nelson,29/07/2017,7.5,3040,3,2,1,292,,,Moonee Valley,-37.741,144.893,Western Metropolitan,9264
Essendon,27 McPhail St,3,h,1315000,S,Barry,29/07/2017,7.5,3040,3,3,1,226,,,Moonee Valley,-37.755,144.912,Western Metropolitan,9264
Essendon,1/46 Richardson St,2,u,550000,S,Brad,29/07/2017,7.5,3040,2,1,1,1032,,,Moonee Valley,-37.75,144.912,Western Metropolitan,9264
Essendon,61 William St,3,h,1875000,SP,Jellis,29/07/2017,7.5,3040,3,1,1,828,,,Moonee Valley,-37.745,144.902,Western Metropolitan,9264
Fairfield,9 Rushall St,3,h,1800000,SP,Jellis,29/07/2017,5.7,3078,3,1,1,697,112,1925,Darebin,-37.777,145.023,Northern Metropolitan,2970
Fawkner,27 Vervale Av,3,h,661000,S,Raine,29/07/2017,13.1,3060,3,1,1,619,,,Moreland,-37.713,144.972,Northern Metropolitan,5070
Ferntree Gully,3 Hooker Rd,3,h,861000,S,Ray,29/07/2017,24.8,3156,3,2,1,720,162,1960,Knox,-37.878,145.259,Eastern Metropolitan,10788
Ferntree Gully,79 McIver St,3,h,760000,S,Harcourts,29/07/2017,24.8,3156,3,1,1,984,,,Knox,-37.898,145.292,Eastern Metropolitan,10788
Ferntree Gully,72 Ormonde Rd,4,h,890000,S,Ray,29/07/2017,24.8,3156,4,2,1,659,177,1992,Knox,-37.895,145.279,Eastern Metropolitan,10788
Footscray,9/51 Napier St,2,u,370000,VB,Jas,29/07/2017,5.1,3011,2,1,1,0,60,1960,Maribyrnong,-37.805,144.902,Western Metropolitan,7570
Footscray,18 White St,2,h,957000,S,Jas,29/07/2017,5.1,3011,2,1,1,148,,,Maribyrnong,-37.795,144.894,Western Metropolitan,7570
Frankston,4/93 Dandenong Rd E,2,u,266000,S,Buxton,29/07/2017,38,3199,2,1,1,0,,1968,Frankston,-38.133,145.131,South-Eastern Metropolitan,17055
Frankston,55 Margate Av,4,h,680000,VB,hockingstuart,29/07/2017,38,3199,4,2,1,767,210,1980,Frankston,-38.161,145.143,South-Eastern Metropolitan,17055
Frankston,35 McAlister St,3,h,655000,SA,Eview,29/07/2017,38,3199,3,2,1,680,,,Frankston,-38.14,145.136,South-Eastern Metropolitan,17055
Frankston North,7 Wirilda Cr,3,h,570000,SP,C21,29/07/2017,36.9,3200,3,1,1,632,104,1960,Frankston,-38.12,145.162,Eastern Victoria,2500
Frankston South,90 Yuille St,4,h,945000,S,Bowman,29/07/2017,38,3199,4,2,1,694,265,2009,Frankston,-38.162,145.121,South-Eastern Metropolitan,7566
Glen Huntly,1/1110 Glen Huntly Rd,2,u,450000,S,Woodards,29/07/2017,10.1,3163,2,1,1,0,77,2010,Glen Eira,-37.889,145.04,Southern Metropolitan,2403
Glen Iris,23 Hillside Pde,4,h,1908000,SP,J,29/07/2017,7.3,3146,4,1,1,702,,,Boroondara,-37.849,145.064,Southern Metropolitan,10412
Glen Iris,4/1508 Malvern Rd,2,t,955000,S,Jellis,29/07/2017,7.3,3146,2,1,1,197,1,1970,Stonnington,-37.854,145.049,Southern Metropolitan,10412
Glen Waverley,20 Cowrie St,4,h,1200000,S,Harcourts,29/07/2017,16.7,3150,4,2,1,660,,,Monash,-37.889,145.185,Eastern Metropolitan,15321
Glen Waverley,9 McKenna Rd,3,h,1130000,S,Harcourts,29/07/2017,16.7,3150,3,1,1,836,,,Monash,-37.899,145.147,Eastern Metropolitan,15321
Glenroy,20A Apsley St,3,h,820000,S,Stockdale,29/07/2017,11.2,3046,3,1,1,650,135,1950,Moreland,-37.708,144.926,Northern Metropolitan,8870
Glenroy,71 Augustine Tce,3,h,760000,S,Barry,29/07/2017,11.2,3046,3,1,1,625,,,Moreland,-37.699,144.91,Northern Metropolitan,8870
Glenroy,69 Melbourne Av,3,h,680000,S,FN,29/07/2017,11.2,3046,3,1,1,422,104,1960,Moreland,-37.704,144.932,Northern Metropolitan,8870
Glenroy,9 Rowan St,3,h,629500,S,YPA,29/07/2017,11.2,3046,3,1,1,610,,,Moreland,-37.699,144.917,Northern Metropolitan,8870
Gowanbrae,3 Bluebell Cr,3,h,900000,SP,Nelson,29/07/2017,12.9,3043,3,2,1,453,,,Moreland,-37.706,144.894,Western Metropolitan,1071
Greensborough,50 Albion Cr,4,h,770000,PI,Darren,29/07/2017,16.1,3088,4,2,1,789,169,1975,Banyule,-37.696,145.122,Northern Metropolitan,8524
Greensborough,14 Glenwood Dr,4,h,887500,S,hockingstuart,29/07/2017,16.1,3088,4,2,1,737,,,Nillumbik,-37.684,145.11,Northern Metropolitan,8524
Greensborough,12 Yangoora Pl,4,h,900000,S,Morrison,29/07/2017,16.1,3088,4,3,1,807,190,1975,Banyule,-37.701,145.127,Northern Metropolitan,8524
Hadfield,18 Exeter St,3,h,860000,S,Stockdale,29/07/2017,11.2,3046,3,2,1,591,,,Moreland,-37.712,144.948,Northern Metropolitan,2606
Hawthorn,18/352 Auburn Rd,2,u,580000,S,R&H,29/07/2017,5.3,3122,2,1,1,0,,,Boroondara,-37.832,145.043,Southern Metropolitan,11308
Hawthorn,5/24 Muir St,2,u,840000,S,Woodards,29/07/2017,5.3,3122,2,1,1,974,,1960,Boroondara,-37.815,145.017,Southern Metropolitan,11308
Hawthorn,9 Randolph St,3,h,1460000,S,Nelson,29/07/2017,5.3,3122,3,1,1,259,,,Boroondara,-37.816,145.021,Southern Metropolitan,11308
Hawthorn East,6/712 Burwood Rd,2,u,400000,VB,Jellis,29/07/2017,6.2,3123,2,1,1,0,,1955,Boroondara,-37.825,145.051,Southern Metropolitan,6482
Heathmont,22 Orchard Gr,3,h,901000,S,hockingstuart,29/07/2017,21.3,3135,3,2,1,678,,1975,Maroondah,-37.836,145.242,Eastern Metropolitan,3794
Heidelberg,2/14 Edgar St,3,t,835000,VB,hockingstuart,29/07/2017,8.9,3084,3,2,1,161,135,2010,Banyule,-37.749,145.07,Eastern Metropolitan,2890
Highett,28 Graham Rd,3,h,1257000,S,Hodges,29/07/2017,16,3190,3,1,1,572,,,Bayside,-37.953,145.042,Southern Metropolitan,4794
Highett,1/12 Jillian Av,3,t,1200000,S,Charlton,29/07/2017,16,3190,3,1,1,269,125,2000,Bayside,-37.948,145.024,Southern Metropolitan,4794
Highett,1/1 Peterson St,3,t,1030000,PI,Hodges,29/07/2017,16,3190,3,2,1,240,180,2006,Bayside,-37.946,145.024,Southern Metropolitan,4794
Highett,23 The Crescent,3,h,1260000,S,Buxton,29/07/2017,16,3190,3,1,1,642,,,Kingston,-37.947,145.049,Southern Metropolitan,4794
Highett,31 The Crescent,4,t,1200000,S,hockingstuart,29/07/2017,16,3190,4,2,1,304,183,2007,Kingston,-37.946,145.049,Southern Metropolitan,4794
Highett,46 Wilson St,2,h,1150000,PI,hockingstuart,29/07/2017,16,3190,2,1,1,591,100,1950,Bayside,-37.948,145.027,Southern Metropolitan,4794
Hillside,1/14 Jade Wy,3,u,485000,S,Barry,29/07/2017,18,3037,3,2,1,345,,2005,Melton,-37.704,144.747,Western Metropolitan,5556
Hillside,20 Viridian Dr,4,h,618350,S,YPA,29/07/2017,18,3037,4,2,1,542,221,2009,Melton,-37.681,144.746,Western Metropolitan,5556
Hoppers Crossing,7 Brooke Ct,3,h,540000,S,Ray,29/07/2017,18.4,3029,3,2,1,580,200,1990,Wyndham,-37.874,144.668,Western Metropolitan,13830
Huntingdale,39 Hargreaves St,3,h,990000,VB,Barry,29/07/2017,12.3,3166,3,1,1,628,,1965,Monash,-37.909,145.109,Southern Metropolitan,768
Ivanhoe,6 Carn Av,4,h,2250000,VB,Nelson,29/07/2017,7.8,3079,4,2,1,1011,,,Banyule,-37.762,145.051,Eastern Metropolitan,5549
Ivanhoe,25 Fairy St,4,h,2530000,VB,Miles,29/07/2017,7.8,3079,4,2,1,637,306,1936,Banyule,-37.777,145.04,Eastern Metropolitan,5549
Jacana,29 Fox Ct,3,h,620500,S,RW,29/07/2017,14,3047,3,1,1,764,,,Hume,-37.689,144.915,Northern Metropolitan,851
Keilor East,9 Surrey Dr,4,h,1475000,PI,Harcourts,29/07/2017,11.7,3033,4,2,1,988,,,Moonee Valley,-37.752,144.876,Western Metropolitan,5629
Keilor Park,45 Collinson St,3,h,750000,S,Nelson,29/07/2017,10.4,3042,3,2,1,761,222,1980,Brimbank,-37.722,144.857,Western Metropolitan,1119
Keilor Park,26 Snow St,5,h,765000,SP,McDonald,29/07/2017,10.4,3042,5,3,1,650,178,1970,Brimbank,-37.723,144.861,Western Metropolitan,1119
Kensington,401/40 Altona St,2,u,445000,SP,Redina,29/07/2017,3.4,3031,2,1,1,1775,59,,Melbourne,-37.798,144.927,Northern Metropolitan,5263
Kensington,509/72 Altona St,2,u,501000,SP,Jellis,29/07/2017,3.4,3031,2,1,1,3957,,2008,Melbourne,-37.797,144.926,Northern Metropolitan,5263
Kensington,42 Gower St,3,h,1060000,S,Nelson,29/07/2017,3.4,3031,3,1,1,190,,,Melbourne,-37.796,144.928,Northern Metropolitan,5263
Kew,6/385 Barkers Rd,3,t,1405000,S,Buckingham,29/07/2017,5.4,3101,3,2,1,325,129,1980,Boroondara,-37.816,145.051,Southern Metropolitan,10331
Kew,11 Raheen Dr,4,h,3015000,S,Jellis,29/07/2017,5.4,3101,4,2,1,813,276,1970,Boroondara,-37.804,145.017,Southern Metropolitan,10331
Kew East,7 Cadow St,3,h,1500000,S,Fletchers,29/07/2017,7.3,3102,3,2,1,446,,,Boroondara,-37.796,145.052,Southern Metropolitan,2671
Keysborough,28 Eildon Dr,3,h,745000,SP,Biggin,29/07/2017,25.2,3173,3,1,1,540,108,1980,Greater Dandenong,-37.988,145.159,South-Eastern Metropolitan,8459
Keysborough,5 Faoro Ct,3,h,725000,S,Purplebricks,29/07/2017,25.2,3173,3,2,1,553,,,Greater Dandenong,-37.994,145.161,South-Eastern Metropolitan,8459
Kingsville,5/35 Kingsville St,1,u,216000,SP,Jas,29/07/2017,6.4,3012,1,1,1,0,,,Maribyrnong,-37.809,144.879,Western Metropolitan,1808
Knoxfield,16 Mistletoe Cl,5,h,1070000,SP,Barry,29/07/2017,23.3,3180,5,2,1,726,,,Knox,-37.883,145.249,Eastern Metropolitan,2949
Kurunjang,55 Dunvegan Dr,3,h,375000,SP,hockingstuart,29/07/2017,31.7,3337,3,2,1,637,131,1980,Melton,-37.662,144.598,Northern Victoria,3553
Lalor,2/7 Cooma Ct,2,u,444000,S,HAR,29/07/2017,16.3,3075,2,1,1,277,100,1980,Whittlesea,-37.666,145.001,Northern Metropolitan,8279
Lalor,168 Darebin Dr,3,h,544000,S,Langwell,29/07/2017,16.3,3075,3,1,1,534,129,1960,Whittlesea,-37.67,145.036,Northern Metropolitan,8279
Lalor,52 Monash St,3,h,580500,S,Love,29/07/2017,16.3,3075,3,1,1,532,934,1980,Whittlesea,-37.661,145.026,Northern Metropolitan,8279
Lalor,60 Robert St,4,h,710000,S,Love,29/07/2017,16.3,3075,4,1,1,627,,1970,Whittlesea,-37.668,145.009,Northern Metropolitan,8279
Lalor,105 William St,3,h,700000,SP,YPA,29/07/2017,16.3,3075,3,1,1,625,,,Whittlesea,-37.674,145.03,Northern Metropolitan,8279
Langwarrin,2 Gianna Wy,3,h,565500,S,O'Brien,29/07/2017,41,3910,3,2,1,361,,,Frankston,-38.137,145.216,Eastern Victoria,8743
Lower Plenty,54 Edwards St,4,h,1129000,S,Fletchers,29/07/2017,14.6,3093,4,2,1,792,,,Banyule,-37.726,145.121,Eastern Metropolitan,1624
Maidstone,1/1 Clarendon St,3,t,670000,SP,Jas,29/07/2017,6.4,3012,3,2,1,159,128,2016,Maribyrnong,-37.785,144.867,Western Metropolitan,3873
Maidstone,2/166 Mitchell St,4,t,821000,S,Jas,29/07/2017,6.4,3012,4,3,1,294,151,2014,Maribyrnong,-37.781,144.868,Western Metropolitan,3873
Meadow Heights,2/11 Dutton Ct,3,t,360000,SP,RW,29/07/2017,17.4,3048,3,1,1,154,108,2008,Hume,-37.65,144.919,Northern Metropolitan,4704
Meadow Heights,19 Papworth Pl,3,h,510000,SP,Barry,29/07/2017,17.4,3048,3,1,1,670,101,1960,Hume,-37.652,144.919,Northern Metropolitan,4704
Melbourne,709/87 Franklin St,2,u,565000,S,MICM,29/07/2017,0,3000,2,1,1,89,85,2003,Melbourne,-37.808,144.962,Northern Metropolitan,17496
Melbourne,713/118 Russell St,2,u,540000,PI,Harcourts,29/07/2017,0,3000,2,1,1,0,,1950,Melbourne,-37.814,144.969,Northern Metropolitan,17496
Melton South,24 Blaxland Rd,3,h,300000,S,Reliance,29/07/2017,29.8,3338,3,1,1,585,,,Melton,-37.712,144.572,Western Victoria,4718
Melton South,48 Manson Dr,3,h,385000,S,YPA,29/07/2017,29.8,3338,3,1,1,670,124,1975,Melton,-37.702,144.577,Western Victoria,4718
Melton West,20 Linlithgow Wy,4,h,427500,S,hockingstuart,29/07/2017,31.7,3337,4,1,1,865,129.92,1980,Melton,-37.674,144.558,Northern Victoria,6065
Mentone,1/33 Riviera St,2,u,641000,S,Thomson,29/07/2017,20,3194,2,1,1,0,,,Kingston,-37.978,145.073,South-Eastern Metropolitan,6162
Mill Park,14 Jasmine Dr,3,h,668000,S,Ray,29/07/2017,17.9,3082,3,2,1,555,196,1990,Whittlesea,-37.676,145.051,Northern Metropolitan,10529
Mill Park,14 Medlar Ct,3,h,650000,PI,Ray,29/07/2017,17.9,3082,3,2,1,661,141,1990,Whittlesea,-37.669,145.072,Northern Metropolitan,10529
Mill Park,2 Mimosa Rd,2,h,490000,S,Stockdale,29/07/2017,17.9,3082,2,1,1,374,100,,Whittlesea,-37.675,145.055,Northern Metropolitan,10529
Mill Park,5 Peyton Dr,4,h,800000,S,HAR,29/07/2017,17.9,3082,4,2,1,674,,,Whittlesea,-37.656,145.065,Northern Metropolitan,10529
Mill Park,117 Telopea Cr,5,h,955000,S,HAR,29/07/2017,17.9,3082,5,2,1,698,,1995,Whittlesea,-37.667,145.078,Northern Metropolitan,10529
Mill Park,38 Wenden Rd,3,h,635000,S,RW,29/07/2017,17.9,3082,3,1,1,528,,,Whittlesea,-37.667,145.058,Northern Metropolitan,10529
Mont Albert,1/381 Elgar Rd,3,t,943000,S,Fletchers,29/07/2017,10.2,3127,3,1,1,248,,2000,Whitehorse,-37.823,145.114,Eastern Metropolitan,2079
Moonee Ponds,90 Bent St,4,h,1400000,PI,Hodges,29/07/2017,6.2,3039,4,2,1,375,200,1930,Moonee Valley,-37.763,144.932,Western Metropolitan,6232
Moonee Ponds,59 Margaret St,3,h,1245000,S,McDonald,29/07/2017,6.2,3039,3,1,1,234,,1914,Moonee Valley,-37.763,144.92,Western Metropolitan,6232
Moorabbin,3/13 Perry St,3,t,920000,S,hockingstuart,29/07/2017,14.3,3189,3,2,1,230,,,Kingston,-37.938,145.04,Southern Metropolitan,2555
Mooroolbark,149 Manchester Rd,3,h,696000,S,Fletchers,29/07/2017,26.5,3138,3,1,1,886,120,1960,Yarra Ranges,-37.775,145.313,Eastern Victoria,8280
Mordialloc,4/6 Crown Av,2,u,600000,S,Barry,29/07/2017,21.5,3195,2,1,1,0,,1967,Kingston,-38.008,145.094,South-Eastern Metropolitan,3650
Mount Waverley,37 Waimarie Dr,3,h,1635000,S,Harcourts,29/07/2017,14.2,3149,3,1,1,720,,1960,Monash,-37.877,145.134,Eastern Metropolitan,13366
Mount Waverley,16 Walker Rd,3,h,1406000,S,Ray,29/07/2017,14.2,3149,3,2,1,660,133,1960,Monash,-37.862,145.139,Eastern Metropolitan,13366
Mount Waverley,3 Wortley Av,4,h,1640000,S,Barry,29/07/2017,14.2,3149,4,2,1,811,,,Monash,-37.859,145.121,Eastern Metropolitan,13366
Mulgrave,35 Bevis St,3,h,9000000,PI,Hall,29/07/2017,18.8,3170,3,1,1,744,117,1960,Monash,-37.932,145.161,South-Eastern Metropolitan,7113
Mulgrave,5 Grainger Ct,3,h,1001000,S,Harcourts,29/07/2017,18.8,3170,3,1,1,727,168,1970,Monash,-37.913,145.162,South-Eastern Metropolitan,7113
Mulgrave,7 Tottenham Gr,4,h,1030000,S,Ray,29/07/2017,18.8,3170,4,2,1,492,,,Monash,-37.923,145.192,South-Eastern Metropolitan,7113
Murrumbeena,2/20 Gerald St,2,u,540000,VB,Weston,29/07/2017,10.1,3163,2,1,1,80,67,1970,Glen Eira,-37.896,145.07,Southern Metropolitan,4442
Murrumbeena,1/48 Kangaroo Rd,2,u,910000,S,hockingstuart,29/07/2017,10.1,3163,2,1,1,402,106,1970,Glen Eira,-37.898,145.071,Southern Metropolitan,4442
Murrumbeena,8/25 Omama Rd,1,u,295000,PI,Thomson,29/07/2017,10.1,3163,1,1,1,0,45,1970,Glen Eira,-37.89,145.073,Southern Metropolitan,4442
Murrumbeena,33 Weeroona Rd,3,h,1965000,S,Ray,29/07/2017,10.1,3163,3,2,1,926,58,,Glen Eira,-37.888,145.071,Southern Metropolitan,4442
Newport,41 Gordon St,3,t,950000,SP,Greg,29/07/2017,6.2,3015,3,2,1,211,,,Hobsons Bay,-37.837,144.867,Western Metropolitan,5498
Newport,22/4 Mason St,2,u,582000,SP,Gunn&Co,29/07/2017,6.2,3015,2,1,1,963,86,2012,Hobsons Bay,-37.842,144.882,Western Metropolitan,5498
Noble Park,38 Dunblane Rd,3,h,695000,S,Barry,29/07/2017,22.7,3174,3,1,1,671,142,1950,Greater Dandenong,-37.962,145.18,South-Eastern Metropolitan,11806
North Melbourne,18/375 Abbotsford St,3,u,681000,S,JMRE,29/07/2017,1.8,3051,3,1,1,1843,,1960,Melbourne,-37.798,144.946,Northern Metropolitan,6821
North Melbourne,195 Peel St,2,h,1803000,SP,Alexkarbon,29/07/2017,1.8,3051,2,2,1,119,,,Melbourne,-37.803,144.956,Northern Metropolitan,6821
Northcote,4 Barry St,2,h,950000,SP,Nelson,29/07/2017,5.3,3070,2,1,1,114,,,Darebin,-37.78,144.993,Northern Metropolitan,11364
Northcote,120 Darebin Rd,3,h,1610000,S,Nelson,29/07/2017,5.3,3070,3,1,1,693,,,Darebin,-37.764,145.008,Northern Metropolitan,11364
Northcote,30 Johnson St,4,h,1515000,S,Jellis,29/07/2017,5.3,3070,4,1,1,318,161,1920,Darebin,-37.763,144.999,Northern Metropolitan,11364
Nunawading,3/61 Mount Pleasant Rd,2,u,725000,S,Stockdale,29/07/2017,15.4,3131,2,1,1,848,,,Whitehorse,-37.826,145.179,Eastern Metropolitan,4973
Nunawading,2/281 Springvale Rd,3,u,813000,S,Ray,29/07/2017,15.4,3131,3,2,1,266,134,2001,Whitehorse,-37.829,145.174,Eastern Metropolitan,4973
Oak Park,2/36 Curie Av,2,t,545000,PI,Hodges,29/07/2017,11.2,3046,2,1,1,0,80,2013,Moreland,-37.717,144.923,Northern Metropolitan,2651
Oak Park,15 Nerissa Gr,4,h,1300000,PI,Woodards,29/07/2017,11.2,3046,4,2,1,866,175,1960,Moreland,-37.72,144.923,Northern Metropolitan,2651
Oak Park,88 Vincent St,4,h,1260000,S,Considine,29/07/2017,11.2,3046,4,2,1,656,204,1960,Moreland,-37.717,144.912,Northern Metropolitan,2651
Oak Park,59 Winifred St,4,h,921000,S,Jellis,29/07/2017,11.2,3046,4,1,1,550,,1950,Moreland,-37.72,144.914,Northern Metropolitan,2651
Oakleigh South,9 Mimosa Av,3,h,1250000,S,McGrath,29/07/2017,15.5,3167,3,1,1,680,,,Monash,-37.912,145.097,South-Eastern Metropolitan,3692
Oakleigh South,58 Sherbrooke Av,3,h,840000,PI,Woodards,29/07/2017,15.5,3167,3,1,1,601,,,Kingston,-37.939,145.084,South-Eastern Metropolitan,3692
Parkdale,5 Morris St,5,h,1350000,VB,hockingstuart,29/07/2017,21.5,3195,5,2,1,653,,,Kingston,-37.993,145.09,South-Eastern Metropolitan,5087
Pascoe Vale,16/43 Arndt Rd,2,u,541000,S,Nelson,29/07/2017,8.5,3044,2,1,1,133,,,Moreland,-37.721,144.929,Northern Metropolitan,7485
Pascoe Vale,1/36 Bolingbroke St,2,u,565000,S,Rendina,29/07/2017,8.5,3044,2,1,1,189,,1980,Moreland,-37.732,144.934,Northern Metropolitan,7485
Pascoe Vale,215 Derby St,3,h,840000,PI,Brad,29/07/2017,8.5,3044,3,1,1,438,,,Moreland,-37.72,144.948,Northern Metropolitan,7485
Pascoe Vale,61 Pardy St,3,h,940000,SP,hockingstuart,29/07/2017,8.5,3044,3,1,1,559,109,1955,Moreland,-37.733,144.93,Northern Metropolitan,7485
Point Cook,23 Boathaven Rd,4,h,620000,S,hockingstuart,29/07/2017,14.7,3030,4,2,1,448,238,2011,Wyndham,-37.913,144.739,Western Metropolitan,15542
Point Cook,25 Yuruga Bvd,4,h,801000,S,YPA,29/07/2017,14.7,3030,4,2,1,628,,,Wyndham,-37.906,144.749,Western Metropolitan,15542
Port Melbourne,83 Evans St,2,h,1722500,S,Marshall,29/07/2017,3.5,3207,2,1,1,101,75,1900,Port Phillip,-37.834,144.94,Southern Metropolitan,8648
Port Melbourne,178 Princes St,3,h,2730000,S,Chisholm,29/07/2017,3.5,3207,3,1,1,324,,,Port Phillip,-37.838,144.938,Southern Metropolitan,8648
Port Melbourne,84 Raglan St,3,h,1030000,S,Frank,29/07/2017,3.5,3207,3,1,1,130,,,Port Phillip,-37.834,144.946,Southern Metropolitan,8648
Prahran,504/7 King St,2,u,520000,PI,hockingstuart,29/07/2017,4.6,3181,2,2,1,1111,,2012,Stonnington,-37.85,144.994,Southern Metropolitan,7717
